T,pci,rci
35739,0.00,0.00
35872,0.00,0.00
35999,0.00,0.00
36131,0.00,0.00
36262,0.00,0.00
36394,0.00,0.00
36528,0.00,0.00
36660,0.00,0.00
36791,0.00,0.00
36923,0.00,0.00
37054,0.00,0.00
37190,0.00,0.00
37344,-2.87,0.42
37478,0.00,0.00
37621,0.00,0.00
37758,0.00,0.00
37905,0.00,0.00
38045,0.00,0.00
38178,0.00,0.00
38312,0.00,0.00
38440,0.00,0.00
38574,0.00,0.00
38708,0.00,0.00
38841,0.00,0.00
38968,0.00,0.00
39106,0.00,0.00
39230,0.00,0.00
39364,0.00,0.00
39501,0.00,0.00
39636,0.00,0.00
39770,0.00,0.00
39915,0.00,0.00
40054,0.00,0.00
40187,0.00,0.00
40320,0.00,0.00
40449,0.00,0.00
40580,0.00,0.00
40714,0.00,0.00
40842,0.00,0.00
40976,0.00,0.00
41110,0.00,0.00
41242,0.00,0.00
41376,0.00,0.00
41510,0.00,0.00
41641,0.00,0.00
41772,0.00,0.00
41906,0.00,0.00
42044,0.00,0.00
42172,0.00,0.00
42306,0.00,0.00
42434,0.00,0.00
42568,0.00,0.00
42702,0.00,0.00
42831,0.00,0.00
42965,0.00,0.00
43100,0.00,0.00
43237,0.00,0.00
43379,0.00,0.00
43515,0.00,0.00
43644,0.00,0.00
43774,0.00,0.00
43911,0.00,0.00
44049,0.00,0.00
44183,0.00,0.00
44317,0.00,0.00
44446,0.00,0.00
44580,0.00,0.00
44714,0.00,0.00
44842,0.00,0.00
44976,0.00,0.00
45110,0.00,0.00
45239,0.00,0.00
45376,0.00,0.00
45506,0.00,0.00
45638,0.00,0.00
45775,0.00,0.00
45909,0.00,0.00
46051,0.00,0.00
46185,0.00,0.00
46319,0.00,0.00
46454,0.00,0.00
46591,0.00,0.00
46725,0.00,0.00
46854,0.00,0.00
46988,0.00,0.00
47115,0.00,0.00
47247,0.00,0.00
47381,0.00,0.00
47512,0.00,0.00
47645,0.00,0.00
47784,0.00,0.00
47918,0.00,0.00
48046,0.00,0.00
48180,0.00,0.00
48317,0.00,0.00
48452,0.00,0.00
48594,0.00,0.00
48728,0.00,0.00
48860,0.00,0.00
48993,0.00,0.00
49127,0.00,0.00
49255,0.00,0.00
49389,0.00,0.00
49526,0.00,0.00
49661,0.00,0.00
49795,0.00,0.00
49922,0.00,0.00
50061,0.00,0.00
50194,0.00,0.00
50328,0.00,0.00
50457,0.00,0.00
50585,0.00,0.00
50712,0.00,0.00
50841,0.00,0.00
50984,0.00,0.00
51112,0.00,0.00
