T,pwm1,pwm2,pwm3
53192,2425,2375,2400
53321,2425,2375,2400
53451,2425,2375,2400
53579,2425,2375,2400
53708,2425,2375,2400
53845,2425,2375,2400
53979,2425,2375,2400
54114,2425,2375,2400
54248,2425,2375,2400
54382,2425,2375,2400
54514,2425,2375,2400
54642,2425,2375,2400
54776,2425,2375,2400
54911,2425,2375,2400
55045,2425,2375,2400
55182,2425,2375,2400
55314,2425,2375,2400
