T,pwm1,pwm2,pwm3
32360,2425,2375,2400
32503,2425,2375,2400
32642,2425,2375,2400
32783,2425,2375,2400
32910,2425,2375,2400
33039,2425,2375,2400
33173,2425,2375,2400
33315,2425,2375,2400
33436,2425,2375,2400
33570,2425,2375,2400
33698,2425,2375,2400
33827,2425,375,2400
33975,2425,2375,2400
34109,2425,2375,2400
34241,2425,2375,2400
34375,2425,2375,2400
34506,2425,2375,2400
34635,2425,2375,2400
34772,2425,2375,2400
34906,2425,2375,2400
35038,2425,2375,2400
35169,2425,2375,2400
35301,2425,2375,2400
35435,2425,2375,2400
35566,2425,2375,2400
35701,2425,2375,2400
35830,2425,2375,2400
35963,2425,2375,2400
36090,2425,2375,2400
36219,2425,2375,2400
36349,2425,2375,2400
36493,2425,2375,2400
36629,2425,2375,2400
36765,2425,2375,2400
36895,2425,2375,2400
37044,2425,2375,2400
37167,2425,2375,2400
37298,2425,2375,2400
37447,2425,2375,2400
37578,2425,2375,2400
37715,2413,2316,2400
37850,2393,2040,2400
38001,2421,1684,2400
38140,2425,1575,2400
38283,2419,1575,2400
38433,2392,1575,2400
38576,2388,1575,2400
38723,2413,1575,2397
38860,2423,1575,2398
38998,2423,1575,2398
39145,2423,1575,2398
39276,2423,1575,2398
39430,2423,1575,2398
39564,2423,1575,2398
39700,2423,1575,2398
39851,2423,1575,2398
39993,2423,1575,2398
40124,2423,1575,2398
40255,2423,1575,2398
40392,2423,1575,2398
40527,2423,1575,2398
40658,2423,1575,2398
40808,2423,1575,2398
40954,2423,1575,2398
41103,2423,1575,2398
41250,2423,1575,2398
41381,2423,1575,2398
41515,2423,1575,2398
41650,2423,1575,2398
41796,2423,1575,2398
41930,2423,1575,2398
42061,2423,1575,2398
42199,2423,1575,2398
42332,2423,1575,2398
42476,2423,1575,2398
42639,2423,1575,2398
42773,2423,1575,2398
42900,2423,1575,2398
43034,2423,1575,2398
43181,2423,1575,2398
43304,2423,1575,2398
43435,2414,1575,2400
43586,2384,1575,2400
43726,2370,1575,2400
43876,2355,1575,2400
44011,2331,1575,2400
44154,2303,1575,2400
44310,2291,1575,2400
44444,2293,1575,2400
44587,2291,1575,2400
44738,2291,1575,2400
44878,2295,1575,2400
45041,2300,1575,2400
45241,1923,1937,2071
45445,1923,1937,2071
45636,1923,1937,2071
45826,1923,1937,2071
46044,1923,1937,2071
46267,1923,1937,2071
46470,1923,1937,2071
46682,1923,1937,2071
46869,1923,1937,2071
47066,1923,1937,2071
47252,1923,1937,2071
47431,1923,1937,2071
47625,1923,1937,2071
47778,1923,1937,2071
47913,1923,1937,2071
48048,1923,1937,2071
48183,1923,1937,2071
48316,1923,1937,2071
48448,1923,1937,2071
48580,1923,1937,2071
48712,1923,1937,2071
48844,1923,1937,2071
48979,1923,1937,2071
49125,1923,1937,2071
49260,1923,1937,2071
49396,1923,1937,2071
49531,1923,1937,2071
49663,1923,1937,2071
49798,1923,1937,2071
49929,1923,1937,2071
50079,1923,1937,2071
50211,1923,1937,2071
50346,1923,1937,2071
50475,1923,1937,2071
50613,1923,1937,2071
50745,1923,1937,2071
50877,1923,1937,2071
51012,1923,1937,2071
51144,1923,1937,2071
51280,1923,1937,2071
51412,1923,1937,2071
51547,1923,1937,2071
51679,1923,1937,2071
51825,1923,1937,2071
51957,1923,1937,2071
52082,1923,1937,2071
52228,1923,1937,2071
52363,1923,1937,2071
52505,1923,1937,2071
52644,1923,1937,2071
52776,1923,1937,2071
52908,1923,1937,2071
53040,1923,1937,2071
53172,1923,1937,2071
53304,1923,1937,2071
53436,1923,1937,2071
53582,1923,1937,2071
53717,1923,1937,2071
53849,1923,1937,2071
53981,1923,1937,2071
54113,1923,1937,2071
54245,1923,1937,2071
54377,1923,1937,2071
54509,1923,1937,2071
54641,1923,1937,2071
54773,1923,1937,2071
54905,1923,1937,2071
55040,1923,1937,2071
55215,2025,1975,2000
55429,2025,1975,2000
55627,2025,1975,2000
55845,1906,1975,2062
56053,1906,1975,2062
56239,1906,1975,2062
56438,1906,1975,2062
56660,1851,1975,2091
56833,1851,1975,2091
57034,1851,1975,2091
57232,1894,1975,2068
57425,1894,1975,2068
57627,1991,1942,2033
57843,1991,1942,2033
58039,1910,1961,2066
58220,1910,1961,2066
58428,1910,1961,2066
58614,1910,1961,2066
58804,1881,1975,2075
58994,1881,1975,2075
59198,1944,1975,2042
59388,1944,1975,2042
59592,1944,1975,2042
59796,1910,1975,2060
60000,1910,1975,2060
60201,1948,1975,2040
60400,1948,1975,2040
60630,1932,1975,2048
60893,1932,1975,2048
61075,1936,1979,2044
61265,1936,1979,2044
61451,1936,1979,2044
61673,1898,1975,2066
61851,1898,1975,2066
62067,1898,1975,2066
62257,1898,1975,2066
62444,1932,1872,2097
62665,1932,1872,2097
62869,1932,1872,2097
63070,1932,1872,2097
63269,1932,1872,2097
63468,1991,1764,2117
63689,1991,1764,2117
63887,1991,1764,2117
64070,2016,1876,2051
64287,2016,1876,2051
64477,2016,1876,2051
64687,2025,1811,2077
64885,2025,1811,2077
65086,2025,1811,2077
65279,2025,1811,2077
65469,2025,1811,2077
65659,2025,1811,2077
65875,1974,1727,2144
66073,1974,1727,2144
66271,1974,1727,2144
66460,1974,1727,2144
66650,1974,1727,2144
66853,1974,1727,2144
67044,1974,1727,2144
67238,2425,2375,2385
67413,2425,2375,2365
67598,2425,2375,2341
67777,2425,2375,2326
67954,2418,2375,2316
68111,2414,2375,2316
68315,2414,2375,2316
68472,2414,2375,2316
68635,2414,2375,2316
68795,2414,2375,2316
68934,2414,2375,2316
69095,2414,2375,2316
69232,2414,2375,2316
69360,2414,2375,2316
69490,2414,2375,2316
69622,2414,2375,2316
69756,2414,2375,2316
69885,2414,2375,2316
70019,2414,2375,2316
70153,2414,2375,2316
70285,2414,2375,2316
70413,2414,2375,2316
70547,2414,2375,2316
70685,2414,2375,2316
70813,2414,2375,2316
70947,2414,2375,2316
71076,2414,2375,2316
71213,2414,2375,2316
71344,2414,2375,2316
71473,2414,2375,2316
71607,2414,2375,2316
71738,2414,2375,2316
71869,2414,2375,2316
72003,2414,2375,2316
72137,2414,2375,2316
72266,2414,2375,2316
72400,2414,2375,2316
72537,2414,2375,2316
72666,2414,2375,2316
72797,2414,2375,2316
72934,2414,2375,2316
73069,2414,2375,2316
73216,2414,2375,2316
73352,2414,2375,2316
73482,2414,2375,2316
73616,2414,2375,2316
73750,2414,2375,2316
73882,2414,2375,2316
74013,2414,2375,2316
74147,2414,2375,2316
74276,2414,2375,2316
74410,2414,2375,2316
74547,2414,2375,2316
74673,2414,2375,2316
74807,2414,2375,2316
74941,2414,2375,2316
75069,2414,2375,2316
75204,2414,2375,2316
75334,2414,2375,2316
75469,2414,2375,2316
75604,2414,2375,2316
75741,2414,2375,2316
75889,2414,2375,2316
76023,2414,2375,2316
76159,2414,2375,2316
76286,2414,2375,2316
76420,2414,2375,2316
76548,2414,2375,2316
76681,2414,2375,2316
76811,2414,2375,2316
76945,2414,2375,2316
77080,2414,2375,2316
77214,2414,2375,2316
77346,2414,2375,2316
77489,2414,2375,2316
77623,2414,2375,2316
77757,2414,2375,2316
77886,2414,2375,2316
78020,2414,2375,2316
78161,2414,2375,2316
78299,2414,2375,2316
78433,2414,2375,2316
78567,2414,2375,2316
78699,2414,2375,2316
78830,2414,2375,2316
78961,2414,2375,2316
79093,2414,2375,2316
79224,2414,2375,2316
79358,2414,2375,2316
79490,2414,2375,2316
79621,2414,2375,2316
79755,2414,2375,2316
79883,2414,2375,2316
80017,2414,2375,2316
80145,2395,2354,2330
80289,2349,2236,2384
80484,1974,1727,2144
