T,pwm1,pwm2,pwm3
24872,2025,1975,2000
25004,2025,1975,2000
25133,2025,1975,2000
25266,2025,1975,2000
25394,2025,1975,2000
25528,2025,1975,2000
25658,2025,1975,2000
25780,2025,1975,2000
25911,2025,1975,2000
26041,2025,1975,2000
26173,2025,1975,2000
26302,2025,1975,2000
26432,2025,1975,2000
26566,2025,1975,2000
26696,2025,1975,2000
26824,2025,1975,2000
26956,2025,1975,2000
27087,2025,1975,2000
27220,2025,1975,2000
27350,2025,1975,2000
27481,2025,1975,2000
27611,2025,1975,2000
27742,2025,1975,2000
27875,2025,1975,2000
28005,2025,1975,2000
28136,2025,1975,2000
28266,2025,1975,2000
28397,2025,1975,2000
28520,2025,1975,2000
28650,2025,1975,2000
28780,2025,1975,2000
28911,2025,1975,2000
29044,2025,1975,2000
29171,2025,1975,2000
29302,2025,1975,2000
29432,2025,1975,2000
29563,2025,1975,2000
29696,2025,1975,2000
29826,2025,1975,2000
29957,2025,1975,2000
30090,2025,1975,2000
30221,2025,1975,2000
30354,2025,1975,2000
30484,2025,1975,2000
30615,2025,1975,2000
30745,2025,1975,2000
30876,2025,1975,2000
31009,2025,1975,2000
31139,2025,1975,2000
31323,2025,1975,2000
31566,2025,1975,2000
31752,2025,1975,2000
31898,1906,1965,2066
32015,1906,1965,2066
32136,1906,1965,2066
32256,1906,1965,2066
32373,1906,1965,2066
32494,1906,1965,2066
32625,1906,1965,2066
32767,1906,1965,2066
32896,1906,1965,2066
33028,1906,1965,2066
33161,1906,1965,2066
33291,1906,1965,2066
33423,1906,1965,2066
33558,1906,1965,2066
33691,1906,1965,2066
33819,1906,1965,2066
33951,1906,1965,2066
34084,1906,1965,2066
34214,1906,1965,2066
34346,1906,1965,2066
34481,1906,1965,2066
34613,1906,1965,2066
34742,1906,1965,2066
34874,1906,1965,2066
35005,1906,1965,2066
35137,1906,1965,2066
35269,1906,1965,2066
35401,1906,1965,2066
35533,1906,1965,2066
35665,1906,1965,2066
35797,1906,1965,2066
35928,1906,1965,2066
36060,1906,1965,2066
36192,1906,1965,2066
36324,1906,1965,2066
36456,1906,1965,2066
36588,1906,1965,2066
36720,1906,1965,2066
36851,1906,1965,2066
36983,1906,1965,2066
37119,1906,1965,2066
37250,1906,1965,2066
37381,1906,1965,2066
37520,1906,1965,2066
37652,1906,1965,2066
37783,1906,1965,2066
37915,1906,1965,2066
38047,1906,1965,2066
38183,1906,1965,2066
38320,1906,1965,2066
38452,1906,1965,2066
38598,1906,1965,2066
38729,1906,1965,2066
38861,1906,1965,2066
38990,1906,1965,2066
39122,1906,1965,2066
39254,1906,1965,2066
39386,1906,1965,2066
39521,1906,1965,2066
39653,1906,1965,2066
39785,1906,1965,2066
39916,1906,1965,2066
40048,1906,1965,2066
40180,1906,1965,2066
40312,1906,1965,2066
40444,1906,1965,2066
40576,1906,1965,2066
40710,1906,1965,2066
40842,1906,1965,2066
40973,1906,1965,2066
41112,1906,1965,2066
41243,1906,1965,2066
41375,1906,1965,2066
41511,1906,1965,2066
41640,1906,1965,2066
41774,2025,1975,2000
41916,2014,1993,1997
42048,2014,1993,1997
42182,2014,1993,1997
42324,2014,1993,1997
42445,2014,1993,1997
42576,1989,1983,2009
42721,1923,1909,2055
42854,1868,1841,2096
42994,1840,1792,2122
43125,1840,1792,2122
43259,1840,1792,2122
43391,1840,1792,2122
43519,1840,1792,2122
43656,1840,1792,2122
43785,1840,1792,2122
43913,1840,1792,2122
44047,1840,1792,2122
44179,1840,1792,2122
44313,1840,1792,2122
44457,1840,1792,2122
44599,1840,1792,2122
44737,1840,1792,2122
44868,1840,1792,2122
45000,1840,1792,2122
45134,1840,1792,2122
45268,1840,1792,2122
45400,1840,1792,2122
45531,1840,1792,2122
45665,1840,1792,2122
45794,1840,1792,2122
45928,1840,1792,2122
