T,pwm1,pwm2,pwm3
22482,2025,1975,2000
22675,2025,1975,2000
22823,1948,1825,2111
22939,1948,1825,2111
23060,1948,1825,2111
23180,1948,1825,2111
23304,1948,1825,2111
23436,1948,1825,2111
23567,1948,1825,2111
23699,1948,1825,2111
23831,1948,1825,2111
23963,1948,1825,2111
24095,1948,1825,2111
24226,1948,1825,2111
24358,1948,1825,2111
24490,1948,1825,2111
24625,1948,1825,2111
24754,1948,1825,2111
24886,1948,1825,2111
25017,1948,1825,2111
25149,1948,1825,2111
25284,1948,1825,2111
25427,1948,1825,2111
25559,1948,1825,2111
25690,1948,1825,2111
25826,1948,1825,2111
25960,1948,1825,2111
26095,1948,1825,2111
26227,1948,1825,2111
26359,1948,1825,2111
26490,1948,1825,2111
26633,1948,1825,2111
26770,1948,1825,2111
26902,1948,1825,2111
27048,1948,1825,2111
27180,1948,1825,2111
27312,1948,1825,2111
27444,1948,1825,2111
27578,1948,1825,2111
27710,1948,1825,2111
27842,1948,1825,2111
27974,1948,1825,2111
28109,1948,1825,2111
28244,1948,1825,2111
28375,1948,1825,2111
28504,1948,1825,2111
28635,1948,1825,2111
28767,1948,1825,2111
28899,1948,1825,2111
29031,1948,1825,2111
29163,1948,1825,2111
29294,1948,1825,2111
29429,1948,1825,2111
29560,1948,1825,2111
29695,1948,1825,2111
29827,1948,1825,2111
29965,2025,1975,2000
30102,2049,2016,1977
30246,2049,2016,1977
30392,2020,1999,1993
30528,1986,1968,2014
30672,1939,1917,2047
30796,1929,1901,2056
30941,1929,1901,2056
31073,1929,1901,2056
31212,19291901,2056
31350,1929,1901,2056
31486,1929,1901,2056
31634,1929,1901,2056
31770,1929,1901,2056
31906,1929,1901,2056
32041,1929,1901,2056
32176,1929,1901,2056
32327,1929,1901,2056
32458,1929,1901,2056
32594,1929,1901,2056
32723,1929,1901,2056
32852,1929,1901,2056
32997,1929,1901,2056
33134,1929,1901,2056
33270,1929,1901,2056
33401,1929,1901,2056
33545,1929,1901,2056
33687,1929,1901,2056
33824,1929,1901,2056
33963,1929,1901,2056
34113,1929,1901,2056
34241,1929,1901,2056
34380,1929,1901,2056
34517,1929,1901,2056
34645,1929,1901,2056
34781,1929,1901,2056
34920,1929,1901,2056
35070,1929,1901,2056
35199,1929,1901,2056
35335,1929,1901,2056
35471,1929,1901,2056
35602,1929,1901,2056
35742,1929,1901,2056
35892,1929,1901,2056
36035,1929,1901,2056
36174,1929,1901,2056
36324,1929,1901,2056
36452,1929,1901,2056
36588,1929,1901,2056
36729,1929,1901,2056
36865,1929,1901,2056
36992,1929,1901,2056
37126,1929,1901,2056
37260,1929,1901,2056
37406,1929,1901,2056
37545,1929,1901,2056
37678,1929,1901,2056
37818,1929,1901,2056
37949,1929,1901,2056
38085,1929,1901,2056
38221,1929,1901,2056
38352,1929,1901,2056
38496,1929,1901,2056
38639,1929,1901,2056
38778,1929,1901,2056
38928,1929,1901,2056
39065,1929,1901,2056
39199,1929,1901,2056
39335,1929,1901,2056
39471,1929,1901,2056
39624,1929,1901,2056
39770,1929,1901,2056
39920,1929,1901,2056
40066,1929,1901,2056
40217,1929,1901,2056
40348,1929,1901,2056
40481,1929,1901,2056
40620,1929,1901,2056
40748,1929,1901,2056
