T,yaw,pitch,roll
29421,-0.63, 0.03, -0.08
29556,-0.63, 0.01, -0.04
29691,-0.63, -0.02, -0.02
29822,-0.63, -0.01, -0.02
29952,-0.64, 0.05, -0.02
30098,-0.65, 0.04, -0.03
30234,-0.65, -0.03, -0.03
30388,-0.64, -0.08, -0.01
30524,-0.64, -0.09, 0.00
30664,-0.63, -0.07, 0.02
30792,-0.65, -0.01, 0.03
30928,-0.66, 0.01, 0.03
31069,-0.66, 0.01, 0.03
31204,-0.66, 0.01, 0.03
31346,-0.66, 0.01, 0.03
31482,-0.67, 0.01, 0.03
31621,-0.67, 0.01, 0.03
31753,-0.67, 0.01, 0.03
31897,-0.67, 0.01, 0.03
32034,-0.68, 0.01, 0.03
32172,-0.68, 0.01, 0.03
32310,-0.68, 0.01, 0.03
32446,-0.68, 0.01, 0.03
32589,-0.68, 0.01, 0.03
32719,-0.69, 0.01, 0.03
32843,-0.69, 0.01, 0.03
32993,-0.69, 0.01, 0.03
33129,-0.69, 0.01, 0.03
33266,-0.69, 0.01, 0.03
33397,-0.70, 0.01, 0.03
33533,-0.70, 0.01, 0.03
33683,-0.70, 0.01, 0.03
33819,-0.70, 0.01, 0.03
33950,-0.71, 0.01, 0.03
34096,-0.71, 0.01, 0.03
34237,-0.71, 0.01, 0.03
34376,-0.71, 0.01, 0.03
34504,-0.71, 0.01, 0.03
34640,-0.72, 0.01, 0.03
34777,-0.72, 0.01, 0.03
34916,-0.72, 0.01, 0.03
35067,-0.72, 0.01, 0.03
35194,-0.73, 0.01, 0.03
35331,-0.73, 0.01, 0.03
35467,-0.73, 0.01, 0.03
35598,-0.73, 0.01, 0.03
35737,-0.74, 0.01, 0.03
35888,-0.74, 0.01, 0.03
36030,-0.74, 0.01, 0.03
36170,-0.74, 0.01, 0.03
36320,-0.74, 0.01, 0.03
36448,-0.75, 0.01, 0.03
36584,-0.75, 0.01, 0.03
36720,-0.75, 0.01, 0.03
36852,-0.75, 0.01, 0.03
36988,-0.76, 0.01, 0.03
37120,-0.76, 0.01, 0.03
37256,-0.76, 0.01, 0.03
37402,-0.76, 0.01, 0.03
37541,-0.76, 0.01, 0.03
37674,-0.77, 0.01, 0.03
37814,-0.77, 0.01, 0.03
37944,-0.77, 0.01, 0.03
38081,-0.77, 0.01, 0.03
38217,-0.77, 0.01, 0.03
38348,-0.78, 0.01, 0.03
38484,-0.78, 0.01, 0.03
38635,-0.78, 0.01, 0.03
38774,-0.78, 0.01, 0.03
38913,-0.79, 0.01, 0.03
39060,-0.79, 0.01, 0.03
39191,-0.79, 0.01, 0.03
39331,-0.79, 0.01, 0.03
39468,-0.79, 0.01, 0.03
39620,-0.79, 0.01, 0.03
39766,-0.79, 0.01, 0.03
39917,-0.79, 0.01, 0.03
40063,-0.79, 0.01, 0.03
40200,-0.79, 0.00, 0.04
40344,-0.79, 0.00, 0.04
40477,-0.79, 0.00, 0.04
40616,-0.79, 0.00, 0.04
40744,-0.79, 0.00, 0.04
